timestamp,x,y,z
605909881,-24.36,-4.27,-4.305
605909886,-23.065,-2.59,-4.515
605909890,-20.51,-0.63,-4.515
605909894,-16.975,1.715,-4.2
605909899,-13.125,3.5,-3.535
605909903,-9.625,4.305,-2.94
605909908,-6.825,4.41,-2.17
605909913,-4.445,3.78,-1.155
605909917,-2.38,2.66,0.105000004
605909922,-0.98,1.33,1.4350001
605909927,-0.28,-0.525,2.73
605909931,-0.455,-2.695,4.025
605909936,-1.225,-4.655,5.18
605909940,-2.275,-6.545,5.915
605909945,-3.325,-8.155,6.475
605909950,-4.375,-9.415,6.685
605909954,-5.775,-10.43,6.405
605909959,-7.0,-11.305,5.7400002
605909964,-7.805,-12.11,4.445
605909968,-8.085,-12.39,3.15
605909973,-8.54,-12.18,2.38
605909977,-9.94,-11.655,2.135
605909982,-11.935,-11.165,2.17
605909987,-14.14,-11.025,1.855
605909991,-15.925,-10.85,1.085
605909996,-17.29,-10.325,0.63
605910002,-18.13,-9.1,0.63
605910006,-18.2,-7.91,0.77
605910011,-17.710001,-7.035,0.665
605910016,-17.08,-6.265,1.085
605910021,-16.59,-5.915,1.715
605910025,-15.155,-5.775,2.66
605910030,-12.565,-5.495,3.535
605910035,-8.82,-5.95,4.41
605910040,-3.71,-6.475,5.355
605910044,1.995,-6.895,6.16
605910049,7.805,-7.28,7.35
605910054,13.37,-7.98,8.47
605910059,18.585001,-8.89,9.52
605910063,23.275,-9.38,10.535
605910068,27.335001,-10.01,11.095
605910073,30.695,-10.99,11.445
605910077,33.32,-11.69,11.4800005
605910081,34.825,-12.67,11.095
605910086,35.14,-13.86,10.535
605910090,34.51,-15.015,9.905
605910095,33.355,-15.89,9.695
605910100,32.06,-16.59,9.66
605910104,31.5,-17.325,9.87
605910109,31.64,-17.5,10.395
605910115,31.85,-17.535,11.55
605910119,32.515,-18.305,13.265
605910124,33.985,-19.425,15.505
605910129,35.665,-21.175,17.955
605910134,37.905,-23.8,20.755
605910138,41.02,-26.845,23.94
605910143,44.94,-29.855,27.265
605910148,49.63,-32.585,30.905
605910152,54.915,-35.14,34.685
605910156,60.83,-37.625,38.185
605910161,67.41,-39.515,41.755
605910165,74.41,-40.985,45.57
605910170,81.165,-42.84,49.105
605910175,88.235,-45.08,52.08
605910179,95.095,-47.845,54.845
605910184,101.045,-51.1,57.995
605910189,105.77,-54.635002,61.495
605910193,109.725,-58.135002,64.785
605910198,112.805,-60.865,68.39
605910202,114.905,-62.37,72.1
605910207,117.25,-63.175,75.775
605910212,120.4,-63.21,78.995
605910216,124.425,-62.09,81.655
605910221,129.535,-59.99,84.14
605910226,134.4,-57.365,86.17
605910230,138.775,-55.23,87.535
605910235,142.87,-54.285,88.305
605910239,146.335,-53.935,88.2
605910244,149.38,-54.915,87.675
605910249,152.215,-56.63,87.22
605910253,154.105,-58.73,87.185
605910258,154.84,-62.125,87.675
605910264,155.155,-66.08,88.76
605910268,155.68001,-70.035,89.635
605910273,156.59,-74.62,90.895
605910278,157.78,-79.38,92.295
605910283,158.865,-84.595,93.94
605910287,159.355,-89.565,96.46
605910292,159.53,-93.66,100.415
605910297,159.565,-97.58,105.49
605910301,159.005,-101.605,111.37
605910305,157.22,-105.945,117.495
605910310,153.545,-110.635,124.18
605910314,148.155,-115.29,131.285
605910319,142.03,-118.545,139.44
605910324,135.03,-122.08,148.61
605910328,127.155,-126.56,157.675
605910333,120.26,-132.335,165.515
605910338,115.43,-137.725,171.325
605910342,113.225,-142.03,175.735
605910347,113.61,-144.83,180.32
605910351,116.55,-145.635,185.15
605910356,121.73,-145.705,188.895
605910361,129.395,-145.53,190.435
605910365,139.58,-144.585,189.49
605910370,151.27,-143.22,187.005
605910376,164.045,-141.47,184.66
605910380,176.82,-138.67,183.19
605910385,189.525,-138.25,182.315
605910390,200.795,-138.425,182.35
605910395,210.0,-138.705,184.065
605910399,215.53,-139.475,186.725
605910404,217.07,-141.225,190.19
605910409,215.775,-143.115,194.775
605910414,212.17,-144.655,199.71
605910418,206.185,-146.86,205.1
605910423,197.96,-149.625,211.05
605910428,189.56,-153.65,217.245
605910433,181.615,-159.32,222.91501
605910437,173.18001,-165.9,228.585
605910442,164.64,-172.97,234.395
605910447,156.59,-180.18001,240.1
605910451,149.135,-187.635,244.335
605910455,141.82,-194.39,247.52
605910460,134.715,-198.905,249.795
605910464,128.415,-201.81,251.58
605910469,123.48,-204.015,254.205
605910474,120.435,-205.03,259.595
605910478,118.020004,-206.885,267.785
605910483,114.24,-209.475,278.915
605910488,109.935,-212.975,292.32
605910492,105.175,-217.49,304.815
605910497,99.19,-222.985,313.88
605910501,97.055,-230.37,322.035
605910506,96.495,-235.13,322.42
605910511,97.3,-238.595,320.11002
605910515,95.095,-240.765,316.26
605910520,91.840004,-241.115,311.99
605910526,90.3,-242.13,307.37
605910530,90.72,-244.51,303.555
605910535,92.33,-247.695,299.705
605910540,93.905,-249.27,296.94
605910545,95.62,-251.265,295.19
605910549,97.93,-251.16,293.755
605910554,101.675,-247.765,294.035
605910559,105.98,-242.97,296.135
605910563,107.38,-238.7,299.495
605910567,104.65,-236.53,303.59
605910572,97.475,-237.475,307.475
605910576,88.795,-239.575,311.57
605910581,81.97,-240.87,316.12
605910586,77.21,-240.765,320.775
605910590,74.025,-240.1,325.22
605910595,68.53,-239.015,328.44
605910600,59.885002,-238.91,330.715
605910604,49.665,-240.625,332.815
605910609,40.005,-241.99,334.25
605910613,31.08,-242.515,334.88
605910618,24.605,-241.185,334.98502
605910623,20.965,-237.93001,334.775
605910627,19.11,-233.1,334.775
605910632,20.195,-227.64,335.65
605910638,19.775,-224.315,333.69
605910642,15.785,-222.11,331.555
605910647,11.34,-219.695,329.595
605910652,6.86,-217.875,325.955
605910657,2.8700001,-215.845,322.525
605910661,-0.875,-214.34,319.55
605910666,-4.725,-212.87,316.82
605910671,-6.58,-210.7,315.385
605910675,-5.88,-207.30501,315.14
605910679,-2.8,-203.49,315.385
605910684,1.6800001,-199.535,316.75
605910688,5.11,-195.685,318.78
605910693,7.35,-192.57,321.125
605910698,8.19,-190.505,323.26
605910702,7.84,-188.965,325.185
605910707,7.21,-186.62,327.95
605910712,7.28,-184.135,332.325
605910716,8.05,-182.455,338.17
605910721,7.245,-181.44,345.66
605910725,3.99,-181.405,353.325
605910730,-1.855,-182.595,359.695
605910735,-10.36,-184.59,364.7
605910739,-21.945,-187.775,368.27
605910744,-33.005,-192.325,371.455
605910750,-41.3,-196.455,374.535
605910754,-46.2,-198.415,376.495
605910759,-47.775,-197.61,378.105
605910764,-47.74,-195.05501,379.575
605910769,-46.795002,-193.30501,379.645
605910773,-46.305,-192.43001,377.93
605910778,-45.57,-191.24,376.67
605910783,-43.505,-188.335,375.9
605910788,-38.71,-183.645,375.445
605910792,-31.955,-180.565,372.12
605910797,-26.11,-178.675,369.04
605910802,-23.1,-176.26,363.965
605910807,-20.51,-173.46,356.37
605910811,-15.4,-168.35,347.725
605910816,-7.77,-160.685,339.535
605910821,-0.35,-151.41,331.555
605910825,4.97,-143.22,323.61002
605910829,6.37,-137.025,316.19
605910834,6.16,-131.495,309.33
605910838,7.4900002,-125.195,302.225
605910843,9.485,-118.265,294.49
605910848,10.745,-111.37,285.81
605910852,10.85,-104.16,275.835
605910857,9.66,-97.51,264.915
605910862,7.63,-92.33,252.42
605910866,5.6,-88.06,237.755
